Order ID,Customer Name,Mobile Number,Email ID,Order Date,Item Fat Content,Item Identifier,Item Type,Outlet Establishment Year,Outlet Identifier,Outlet Location Type,Outlet Size,Outlet Type,Item Visibility (%),Item Weight,Sales,Rating,Outlet Age,Sales per Weight,Visibility Bucket,Rating Bucket,Item Category,Payment Mode,Delivery Status,Discount %,Quantity,City
722520,Anika Desai,9441084397,anika.desai2@gmail.com,2026-06-05,Low Fat,FDP26,Dairy,2010,OUT046,Tier 1,Small,Neighborhood Supermarket,13.96,7.78,105.6306,3.3,16,13.58,Medium,Average,Food,Wallet,Delivered,5,5,Delhi
639109,Aditya Rao,9118200340,aditya.rao3@outlook.com,2026-06-18,Low Fat,FDA14,Dairy,2010,OUT046,Tier 1,Small,Neighborhood Supermarket,6.52,16.1,148.076,3.3,16,9.2,Medium,Average,Food,Cash on Delivery,Cancelled,5,4,Delhi
421633,Kavya Malhotra,9935827173,kavya.malhotra2@gmail.com,2026-03-19,Low Fat,NCV29,Health and Hygiene,2010,OUT046,Tier 1,Small,Neighborhood Supermarket,2.28,11.8,177.8686,3.3,16,15.07,Low,Average,Non-Consumable,Cash on Delivery,Cancelled,5,2,Delhi
893906,Aditya Bhatt,9203106664,aditya.bhatt2@outlook.com,2026-07-12,Low Fat,FDW34,Snack Foods,2010,OUT046,Tier 1,Small,Neighborhood Supermarket,3.56,9.6,244.417,3.3,16,25.46,Low,Average,Food,Wallet,Delivered,10,2,Mumbai
508867,Ishaan Kumar,9651847887,ishaan.kumar1@yahoo.co.in,2026-07-16,Low Fat,DRD25,Soft Drinks,2010,OUT046,Tier 1,Small,Neighborhood Supermarket,6.93,6.14,114.286,3.3,16,18.61,Medium,Average,Drinks,UPI,Delivered,20,2,Delhi
175972,Arjun Rao,9978884587,arjun.rao3@yahoo.co.in,2026-05-22,Regular,FDL48,Baking Goods,2010,OUT046,Tier 1,Small,Neighborhood Supermarket,8.23,19.35,48.8034,3.3,16,2.52,Medium,Average,Food,Cash on Delivery,Delivered,20,2,Bangalore
736578,Neha Nair,9957971149,neha.nair2@hotmail.com,2026-04-23,Regular,FDJ38,Canned,2010,OUT046,Tier 1,Small,Neighborhood Supermarket,4.02,8.6,188.753,3.3,16,21.95,Low,Average,Food,UPI,Delivered,10,3,Bangalore
896163,Anika Malhotra,9179461906,anika.malhotra1@outlook.com,2026-04-29,Regular,FDF39,Dairy,2010,OUT046,Tier 1,Small,Neighborhood Supermarket,1.95,14.85,262.591,3.3,16,17.68,Low,Average,Food,Cash on Delivery,Delivered,20,2,Mumbai
480377,Ishaan Menon,9923951083,ishaan.menon3@hotmail.com,2026-02-08,Regular,FDA27,Dairy,2010,OUT046,Tier 1,Small,Neighborhood Supermarket,3.09,20.35,256.8672,3.3,16,12.62,Low,Average,Food,UPI,Delivered,0,1,Mumbai
422526,Vivaan Pillai,9278668689,vivaan.pillai@hotmail.com,2026-03-24,Regular,FDE41,Frozen Foods,2010,OUT046,Tier 1,Small,Neighborhood Supermarket,6.4,9.2,83.3566,3.3,16,9.06,Medium,Average,Food,Card,Delivered,5,4,Bangalore
250343,Aditya Verma,9984200326,aditya.verma3@yahoo.co.in,2026-05-22,Regular,FDS04,Frozen Foods,2010,OUT046,Tier 1,Small,Neighborhood Supermarket,14.67,10.2,138.6838,3.3,16,13.6,Medium,Average,Food,Wallet,Delivered,20,3,Mumbai
925428,Anika Singh,9503052411,anika.singh4@gmail.com,2026-04-20,Regular,FDP44,Fruits and Vegetables,2010,OUT046,Tier 1,Small,Neighborhood Supermarket,7.97,16.5,101.3332,3.3,16,6.14,Medium,Average,Food,Wallet,Delivered,20,5,Mumbai
650518,Anika Malhotra,9420765133,anika.malhotra2@yahoo.co.in,2026-06-18,Low Fat,FDR23,Breads,2015,OUT045,Tier 2,Medium,Neighborhood Supermarket,8.2,15.85,176.237,3.3,11,11.12,Medium,Average,Food,Cash on Delivery,Cancelled,0,4,Jaipur
552111,Aadhya Singh,9529495760,aadhya.singh3@yahoo.co.in,2026-07-03,Low Fat,FDD51,Dairy,2015,OUT045,Tier 2,Medium,Neighborhood Supermarket,7.67,11.15,44.7744,3.3,11,4.02,Medium,Average,Food,Cash on Delivery,Delivered,10,3,Pune
89569,Kavya Menon,9396108492,kavya.menon2@gmail.com,2026-06-28,Low Fat,DRN11,Hard Drinks,2015,OUT045,Tier 2,Medium,Neighborhood Supermarket,16.33,7.85,143.5444,3.3,11,18.29,High,Average,Drinks,UPI,Delivered,5,3,Jaipur
388465,Neha Iyer,9970453868,neha.iyer4@outlook.com,2026-05-27,Low Fat,NCO29,Health and Hygiene,2015,OUT045,Tier 2,Small,Neighborhood Supermarket,3.23,11.15,165.6526,3.3,11,14.86,Low,Average,Non-Consumable,Card,Delivered,15,5,Jaipur
355267,Diya Iyer,9761297676,diya.iyer1@outlook.com,2026-07-13,Low Fat,NCZ41,Health and Hygiene,2015,OUT045,Tier 2,Small,Neighborhood Supermarket,6.46,19.85,125.2704,3.3,11,6.31,Medium,Average,Non-Consumable,Cash on Delivery,Returned,0,5,Jaipur
563920,Ira Gupta,9213545614,ira.gupta2@gmail.com,2026-04-29,Low Fat,NCW54,Household,2015,OUT045,Tier 2,Small,Neighborhood Supermarket,9.66,7.5,56.9588,3.3,11,7.59,Medium,Average,Non-Consumable,Cash on Delivery,Delivered,0,5,Lucknow
236822,Amit Desai,9315383489,amit.desai2@gmail.com,2026-05-21,Low Fat,DRE15,Dairy,2020,OUT017,Tier 2,Small,Neighborhood Supermarket,7.67,13.35,75.7012,3.3,6,5.67,Medium,Average,Drinks,Card,Returned,15,2,Jaipur
336376,Aarav Singh,9953120085,aarav.singh@hotmail.com,2026-02-24,Low Fat,DRD27,Dairy,2020,OUT017,Tier 2,Small,Neighborhood Supermarket,2.4,18.75,99.0042,3.3,6,5.28,Low,Average,Drinks,Wallet,Delivered,0,5,Pune
947410,Rahul Kapoor,9904002417,rahul.kapoor2@gmail.com,2026-02-19,Low Fat,FDM40,Frozen Foods,2020,OUT017,Tier 2,Small,Neighborhood Supermarket,6.98,10.2,143.1154,3.3,6,14.03,Medium,Average,Food,Card,Delivered,5,2,Lucknow
147280,Sai Patel,9036423733,sai.patel2@gmail.com,2026-07-13,Low Fat,FDL20,Fruits and Vegetables,2020,OUT017,Tier 2,Small,Neighborhood Supermarket,12.91,17.1,109.4886,3.3,6,6.4,Medium,Average,Food,UPI,Delivered,0,2,Lucknow
627845,Neha Chopra,9134241471,neha.chopra3@hotmail.com,2026-03-23,Low Fat,FDB32,Fruits and Vegetables,2020,OUT017,Tier 2,Small,Neighborhood Supermarket,2.36,20.6,94.7778,3.3,6,4.6,Low,Average,Food,Wallet,Returned,0,4,Pune
664960,Vivaan Gupta,9897621779,vivaan.gupta2@outlook.com,2026-01-26,Low Fat,NCP53,Health and Hygiene,2020,OUT017,Tier 2,Small,Neighborhood Supermarket,3.31,14.75,237.2906,3.3,6,16.09,Low,Average,Non-Consumable,Wallet,Cancelled,5,3,Jaipur
55776,Aadhya Rao,9429210172,aadhya.rao1@gmail.com,2026-04-23,Low Fat,NCX17,Health and Hygiene,2020,OUT017,Tier 2,Small,Neighborhood Supermarket,11.42,21.25,231.23,3.3,6,10.88,Medium,Average,Non-Consumable,Wallet,Cancelled,10,5,Lucknow
231648,Ananya Menon,9748215175,ananya.menon2@gmail.com,2026-04-26,Low Fat,NCZ18,Household,2020,OUT017,Tier 2,Small,Neighborhood Supermarket,6.5,7.82,253.4698,3.3,6,32.41,Medium,Average,Non-Consumable,Wallet,Cancelled,0,1,Jaipur
187972,Rahul Kapoor,9079631324,rahul.kapoor3@hotmail.com,2026-07-07,Low Fat,NCD55,Household,2020,OUT017,Tier 2,Small,Neighborhood Supermarket,2.45,14.0,41.1454,3.3,6,2.94,Low,Average,Non-Consumable,Wallet,Cancelled,20,5,Lucknow
868972,Amit Kapoor,9049619651,amit.kapoor2@gmail.com,2026-04-10,Low Fat,FDD34,Snack Foods,2020,OUT017,Tier 2,High,Neighborhood Supermarket,1.6,7.94,163.521,3.3,6,20.59,Low,Average,Food,Card,Delivered,0,4,Pune
388520,Pari Iyer,9966271457,pari.iyer3@hotmail.com,2026-06-15,Low Fat,FDS57,Snack Foods,2020,OUT017,Tier 2,High,Neighborhood Supermarket,7.09,15.5,141.547,3.3,6,9.13,Medium,Average,Food,Cash on Delivery,Returned,5,2,Jaipur
772572,Ananya Patel,9065868623,ananya.patel1@yahoo.co.in,2026-06-08,Low Fat,FDI33,Snack Foods,2020,OUT017,Tier 2,High,Neighborhood Supermarket,2.86,16.5,90.3146,3.3,6,5.47,Low,Average,Food,Cash on Delivery,Cancelled,0,2,Jaipur
500481,Reyansh Patel,9785771712,reyansh.patel3@hotmail.com,2026-05-01,Low Fat,FDY45,Snack Foods,2020,OUT017,Tier 2,High,Neighborhood Supermarket,2.63,17.5,253.7356,3.3,6,14.5,Low,Average,Food,Cash on Delivery,Delivered,10,5,Jaipur
357465,Aditya Agarwal,9199939176,aditya.agarwal1@yahoo.co.in,2026-07-24,Low Fat,FDR21,Snack Foods,2020,OUT017,Tier 2,High,Neighborhood Supermarket,6.73,19.7,175.137,3.3,6,8.89,Medium,Average,Food,Wallet,Delivered,15,3,Jaipur
615072,Krishna Singh,9707002279,krishna.singh@yahoo.co.in,2026-02-22,Low Fat,FDH10,Snack Foods,2020,OUT017,Tier 2,High,Neighborhood Supermarket,4.96,21.0,193.8478,3.3,6,9.23,Low,Average,Food,Wallet,Delivered,0,5,Pune
501158,Aadhya Pillai,9624452784,aadhya.pillai2@hotmail.com,2026-02-06,Regular,FDQ47,Breads,2015,OUT045,Tier 2,High,Neighborhood Supermarket,16.85,7.16,33.6874,3.3,11,4.7,High,Average,Food,Cash on Delivery,Returned,5,2,Pune
416723,Aarav Sharma,9300398780,aarav.sharma1@hotmail.com,2026-03-09,Regular,FDQ55,Fruits and Vegetables,2015,OUT045,Tier 2,High,Neighborhood Supermarket,1.31,13.65,115.5834,3.3,11,8.47,Low,Average,Food,UPI,Delivered,0,3,Jaipur
992948,Saanvi Singh,9646594918,saanvi.singh2@hotmail.com,2026-06-01,Regular,FDP08,Fruits and Vegetables,2015,OUT045,Tier 2,High,Neighborhood Supermarket,11.26,20.5,195.5478,3.3,11,9.54,Medium,Average,Food,Card,Returned,15,5,Jaipur
380862,Aarav Patel,9684987493,aarav.patel2@outlook.com,2026-03-02,Regular,FDD10,Snack Foods,2015,OUT045,Tier 2,High,Neighborhood Supermarket,4.61,20.6,178.2344,3.3,11,8.65,Low,Average,Food,UPI,Returned,5,3,Lucknow
339630,Rohan Bhatt,9203922686,rohan.bhatt3@gmail.com,2026-05-10,Regular,FDO52,Frozen Foods,2020,OUT017,Tier 2,High,Neighborhood Supermarket,7.76,11.6,171.0106,3.3,6,14.74,Medium,Average,Food,Wallet,Cancelled,5,3,Jaipur
16278,Kavya Chopra,9870375578,kavya.chopra2@hotmail.com,2026-02-22,Regular,FDZ28,Frozen Foods,2020,OUT017,Tier 2,High,Neighborhood Supermarket,5.18,20.0,125.8678,3.3,6,6.29,Medium,Average,Food,Wallet,Returned,0,3,Jaipur
361802,Pooja Agarwal,9545765309,pooja.agarwal2@yahoo.co.in,2026-04-01,Low Fat,NCE06,Household,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,9.15,5.82,159.7894,3.3,9,27.46,Medium,Average,Non-Consumable,Cash on Delivery,Returned,20,3,Jaipur
617294,Rahul Bhatt,9246430813,rahul.bhatt2@yahoo.co.in,2026-07-01,Low Fat,NCN26,Household,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,2.87,10.85,115.1808,3.3,9,10.62,Low,Average,Non-Consumable,Wallet,Delivered,10,1,Lucknow
516921,Ishaan Agarwal,9222575041,ishaan.agarwal1@hotmail.com,2026-03-17,Low Fat,DRG36,Soft Drinks,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,9.54,14.15,172.3106,3.3,9,12.18,Medium,Average,Drinks,UPI,Delivered,10,2,Jaipur
359993,Neha Agarwal,9226643509,neha.agarwal2@gmail.com,2026-03-15,Low Fat,FDX23,Baking Goods,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,2.97,6.44,96.4436,3.3,9,14.98,Low,Average,Food,Card,Delivered,0,5,Pune
247625,Diya Chopra,9455731492,diya.chopra2@gmail.com,2026-02-25,Low Fat,FDZ56,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,2.57,16.25,166.4474,3.3,9,10.24,Low,Average,Food,Card,Cancelled,5,1,Lucknow
31508,Priya Rao,9662247760,priya.rao7@gmail.com,2026-05-06,Low Fat,FDL20,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,12.84,17.1,111.9886,3.3,9,6.55,Medium,Average,Food,Cash on Delivery,Delivered,10,5,Lucknow
270822,Aditya Kumar,9382807100,aditya.kumar1@yahoo.co.in,2026-03-22,Low Fat,NCU54,Household,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,9.86,8.88,210.727,3.3,9,23.73,Medium,Average,Non-Consumable,Card,Returned,5,4,Jaipur
491723,Arjun Sharma,9245886417,arjun.sharma3@hotmail.com,2026-05-23,Low Fat,NCO18,Household,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,2.46,13.15,177.4686,3.3,9,13.5,Low,Average,Non-Consumable,Card,Delivered,5,1,Jaipur
928844,Reyansh Singh,9939969793,reyansh.singh1@hotmail.com,2026-03-15,Low Fat,NCI42,Household,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,1.04,18.75,207.1954,3.3,9,11.05,Low,Average,Non-Consumable,Card,Delivered,10,2,Pune
648231,Neha Sharma,9393383387,neha.sharma3@hotmail.com,2026-04-22,Low Fat,FDD34,Snack Foods,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,1.59,7.94,161.321,3.3,9,20.32,Low,Average,Food,Cash on Delivery,Delivered,5,3,Jaipur
57585,Nikhil Reddy,9688386898,nikhil.reddy1@yahoo.co.in,2026-02-22,Regular,FDL48,Baking Goods,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,8.23,19.35,48.7034,3.3,9,2.52,Medium,Average,Food,UPI,Delivered,20,5,Jaipur
671519,Pooja Sharma,9258173868,pooja.sharma1@hotmail.com,2026-05-12,Regular,FDR44,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,10.29,6.11,128.4968,3.3,9,21.03,Medium,Average,Food,UPI,Delivered,10,2,Pune
162912,Reyansh Bhatt,9165223507,reyansh.bhatt@yahoo.co.in,2026-02-06,Low Fat,NCE06,Household,2011,OUT010,Tier 3,Medium,Grocery Store,15.31,5.82,162.4894,3.3,15,27.92,High,Average,Non-Consumable,Cash on Delivery,Cancelled,0,2,Nagpur
772276,Rohan Kumar,9993787352,rohan.kumar3@yahoo.co.in,2026-07-07,Low Fat,FDD36,Baking Goods,2011,OUT010,Tier 3,Medium,Grocery Store,3.56,13.3,119.9124,3.3,15,9.02,Low,Average,Food,Card,Returned,10,4,Nagpur
713567,Rohan Nair,9199806849,rohan.nair2@gmail.com,2026-07-17,Low Fat,NCY18,Household,2011,OUT010,Tier 3,Medium,Grocery Store,5.21,7.28,174.9054,3.3,15,24.03,Medium,Average,Non-Consumable,Cash on Delivery,Returned,0,4,Patna
160628,Aadhya Pillai,9603342995,aadhya.pillai3@hotmail.com,2026-06-25,Low Fat,FDG31,Meat,2011,OUT010,Tier 3,High,Grocery Store,6.34,12.15,65.4826,3.3,15,5.39,Medium,Average,Food,Wallet,Cancelled,20,5,Nagpur
295911,Reyansh Gupta,9086722662,reyansh.gupta@hotmail.com,2026-02-26,Low Fat,FDT46,Snack Foods,2011,OUT010,Tier 3,High,Grocery Store,5.16,11.35,49.0008,3.3,15,4.32,Medium,Average,Food,Wallet,Returned,10,5,Nagpur
413105,Ishaan Kapoor,9810767778,ishaan.kapoor@outlook.com,2026-05-21,Low Fat,DRC25,Soft Drinks,2011,OUT010,Tier 3,High,Grocery Store,7.59,5.73,85.5882,3.3,15,14.94,Medium,Average,Drinks,Card,Delivered,10,2,Patna
296615,Arjun Bhatt,9673971819,arjun.bhatt6@gmail.com,2026-05-23,Low Fat,DRI25,Soft Drinks,2011,OUT010,Tier 3,High,Grocery Store,5.67,19.6,55.6614,3.3,15,2.84,Medium,Average,Drinks,Wallet,Delivered,20,5,Patna
76566,Aadhya Sharma,9059746899,aadhya.sharma1@yahoo.co.in,2026-07-13,Low Fat,FDI44,Fruits and Vegetables,2000,OUT013,Tier 3,High,Neighborhood Supermarket,10.01,16.1,78.4328,3.3,26,4.87,Medium,Average,Food,UPI,Delivered,10,4,Patna
534289,Vihaan Patel,9330537406,vihaan.patel3@gmail.com,2026-06-25,Low Fat,FDA36,Baking Goods,2000,OUT013,Tier 3,High,Neighborhood Supermarket,0.57,5.98,186.5924,3.3,26,31.2,Low,Average,Food,Card,Delivered,0,2,Indore
284797,Sneha Kumar,9242610332,sneha.kumar2@outlook.com,2026-06-04,Low Fat,FDS47,Breads,2000,OUT013,Tier 3,High,Neighborhood Supermarket,12.88,16.75,89.1856,3.3,26,5.32,Medium,Average,Food,Card,Delivered,0,4,Nagpur
384167,Rahul Kapoor,9487736518,rahul.kapoor3@gmail.com,2026-03-01,Low Fat,FDJ41,Frozen Foods,2000,OUT013,Tier 3,High,Neighborhood Supermarket,2.29,6.85,260.0594,3.3,26,37.96,Low,Average,Food,Card,Delivered,5,5,Indore
606598,Myra Bhatt,9849198661,myra.bhatt3@gmail.com,2026-06-02,Low Fat,FDN15,Meat,2000,OUT013,Tier 3,High,Neighborhood Supermarket,1.67,17.5,139.918,3.3,26,8.0,Low,Average,Food,Cash on Delivery,Delivered,0,2,Patna
611386,Aarav Kapoor,9329406357,aarav.kapoor1@outlook.com,2026-01-27,Low Fat,NCL31,Others,2000,OUT013,Tier 3,High,Neighborhood Supermarket,12.02,7.39,141.447,3.3,26,19.14,Medium,Average,Non-Consumable,Cash on Delivery,Delivered,5,2,Nagpur
563803,Ira Nair,9247639857,ira.nair2@gmail.com,2026-06-10,Low Fat,NCN07,Others,2000,OUT013,Tier 3,High,Neighborhood Supermarket,3.39,18.5,130.9284,3.3,26,7.08,Low,Average,Non-Consumable,UPI,Cancelled,10,2,Patna
622800,Reyansh Rao,9268500728,reyansh.rao@gmail.com,2026-02-07,Low Fat,FDL22,Snack Foods,2000,OUT013,Tier 3,High,Neighborhood Supermarket,3.64,16.85,90.7488,3.3,26,5.39,Low,Average,Food,Card,Delivered,0,5,Patna
155851,Ira Chopra,9438580099,ira.chopra5@outlook.com,2026-06-16,Regular,FDX27,Dairy,2000,OUT013,Tier 3,High,Neighborhood Supermarket,11.4,20.7,92.9436,3.3,26,4.49,Medium,Average,Food,Card,Delivered,0,1,Patna
742544,Vivaan Mehta,9986692450,vivaan.mehta1@outlook.com,2026-05-16,Regular,FDE28,Frozen Foods,2000,OUT013,Tier 3,High,Neighborhood Supermarket,6.98,9.5,231.3668,3.3,26,24.35,Medium,Average,Food,Card,Delivered,20,1,Indore
45768,Aarav Singh,9514904873,aarav.singh1@yahoo.co.in,2026-06-24,Regular,FDB56,Fruits and Vegetables,2000,OUT013,Tier 3,High,Neighborhood Supermarket,7.46,8.75,186.8556,3.3,26,21.35,Medium,Average,Food,Wallet,Delivered,0,3,Patna
969504,Rohan Malhotra,9597543453,rohan.malhotra2@outlook.com,2026-05-29,Regular,FDM27,Meat,2000,OUT013,Tier 3,High,Neighborhood Supermarket,15.83,12.35,157.9946,3.3,26,12.79,High,Average,Food,UPI,Delivered,0,2,Indore
597861,Aadhya Bhatt,9649961077,aadhya.bhatt2@hotmail.com,2026-06-05,Low Fat,FDQ21,Snack Foods,2000,OUT013,Tier 3,High,Neighborhood Supermarket,1.94,21.25,119.3756,3.3,26,5.62,Low,Average,Food,Card,Delivered,15,4,Patna
956486,Rahul Menon,9997722226,rahul.menon5@hotmail.com,2026-03-12,Regular,FDU21,Snack Foods,2000,OUT013,Tier 3,High,Neighborhood Supermarket,7.67,11.8,32.3558,3.3,26,2.74,Medium,Average,Food,Card,Delivered,0,3,Nagpur
818360,Pari Pillai,9461533002,pari.pillai3@hotmail.com,2026-07-22,Low Fat,FDP23,Breads,2022,OUT018,Tier 3,Medium,Standard Supermarket,3.57,6.71,218.3166,3.3,4,32.54,Low,Average,Food,Cash on Delivery,Delivered,10,4,Indore
109878,Ishaan Verma,9702750769,ishaan.verma1@yahoo.co.in,2026-06-23,Low Fat,FDJ16,Frozen Foods,2022,OUT018,Tier 3,Medium,Standard Supermarket,11.54,9.2,58.9246,3.3,4,6.4,Medium,Average,Food,UPI,Cancelled,20,3,Indore
924759,Myra Chopra,9769380514,myra.chopra2@gmail.com,2026-03-11,Low Fat,NCF31,Household,2022,OUT018,Tier 3,Medium,Standard Supermarket,5.21,9.13,150.6024,3.3,4,16.5,Medium,Average,Non-Consumable,Wallet,Returned,5,5,Indore
218922,Myra Desai,9538690168,myra.desai@outlook.com,2026-02-27,Low Fat,NCB55,Household,2022,OUT018,Tier 3,Medium,Standard Supermarket,16.13,15.7,57.5562,3.3,4,3.67,High,Average,Non-Consumable,Card,Delivered,15,3,Nagpur
821910,Ira Agarwal,9120750006,ira.agarwal2@yahoo.co.in,2026-02-21,Low Fat,FDB10,Snack Foods,2022,OUT018,Tier 3,Medium,Standard Supermarket,6.75,10.0,234.859,3.3,4,23.49,Medium,Average,Food,Cash on Delivery,Delivered,10,4,Patna
456957,Divya Bhatt,9991558593,divya.bhatt2@gmail.com,2026-05-05,Low Fat,FDY10,Snack Foods,2022,OUT018,Tier 3,Medium,Standard Supermarket,4.93,17.6,113.0176,3.3,4,6.42,Low,Average,Food,UPI,Delivered,5,4,Nagpur
673855,Ayaan Verma,9922445565,ayaan.verma4@outlook.com,2026-07-13,Regular,FDZ25,Canned,2022,OUT018,Tier 3,Medium,Standard Supermarket,2.77,15.7,169.379,3.3,4,10.79,Low,Average,Food,Wallet,Delivered,5,3,Nagpur
609544,Anika Sharma,9232214894,anika.sharma@gmail.com,2026-06-28,Regular,FDH53,Frozen Foods,2022,OUT018,Tier 3,Medium,Standard Supermarket,1.93,20.5,82.8592,3.3,4,4.04,Low,Average,Food,Wallet,Returned,0,5,Indore
675450,Aadhya Menon,9413999517,aadhya.menon3@outlook.com,2026-06-30,Regular,FDO45,Snack Foods,2022,OUT018,Tier 3,Medium,Standard Supermarket,3.81,13.15,86.3856,3.3,4,6.57,Low,Average,Food,Card,Delivered,0,4,Indore
113801,Ananya Pillai,9699330381,ananya.pillai3@hotmail.com,2026-04-18,Regular,FDC34,Snack Foods,2022,OUT018,Tier 3,Medium,Standard Supermarket,17.35,16.0,157.6972,3.3,4,9.86,High,Average,Food,Wallet,Delivered,20,4,Patna
390539,Aditya Iyer,9569590705,aditya.iyer4@outlook.com,2026-06-04,Regular,FDC59,Starchy Foods,2022,OUT018,Tier 3,Medium,Standard Supermarket,5.49,16.7,64.4168,3.3,4,3.86,Medium,Average,Food,Wallet,Delivered,0,3,Nagpur
840369,Sneha Malhotra,9695106361,sneha.malhotra1@outlook.com,2026-05-04,Low Fat,DRI03,Dairy,1998,OUT027,Tier 3,Medium,Hypermarket,7.67,13.43,175.3028,3.3,28,13.05,Medium,Average,Drinks,Wallet,Delivered,5,1,Indore
305261,Sneha Bhatt,9128740811,sneha.bhatt1@yahoo.co.in,2026-05-13,Low Fat,FDZ40,Frozen Foods,1998,OUT027,Tier 3,Medium,Hypermarket,4.0,12.87,55.7298,3.3,28,4.33,Low,Average,Food,Card,Cancelled,15,4,Nagpur
841564,Vihaan Bhatt,9730699382,vihaan.bhatt3@yahoo.co.in,2026-06-30,Low Fat,NCZ17,Health and Hygiene,1998,OUT027,Tier 3,Medium,Hypermarket,7.9,13.14,39.8506,3.3,28,3.03,Medium,Average,Non-Consumable,UPI,Delivered,10,2,Nagpur
843948,Pari Joshi,9145287899,pari.joshi@yahoo.co.in,2026-07-22,Low Fat,NCZ53,Health and Hygiene,1998,OUT027,Tier 3,Medium,Hypermarket,2.44,13.14,190.4214,3.3,28,14.49,Low,Average,Non-Consumable,Wallet,Delivered,20,4,Nagpur
259600,Kavya Malhotra,9996289302,kavya.malhotra3@hotmail.com,2026-03-30,Regular,FDI50,Canned,1998,OUT027,Tier 3,Medium,Hypermarket,3.07,12.31,228.0352,3.3,28,18.52,Low,Average,Food,Card,Delivered,0,1,Nagpur
925211,Aarav Patel,9840521850,aarav.patel2@hotmail.com,2026-04-06,Regular,FDZ26,Dairy,1998,OUT027,Tier 3,Medium,Hypermarket,14.33,13.43,237.5222,3.3,28,17.69,Medium,Average,Food,Cash on Delivery,Delivered,10,2,Patna
845401,Ishaan Reddy,9560831912,ishaan.reddy3@outlook.com,2026-05-07,Regular,FDT27,Meat,1998,OUT027,Tier 3,Medium,Hypermarket,6.93,12.82,232.9616,3.3,28,18.17,Medium,Average,Food,Card,Cancelled,10,1,Nagpur
994239,Myra Joshi,9604858965,myra.joshi1@yahoo.co.in,2026-04-23,Regular,FDW15,Meat,1998,OUT027,Tier 3,Medium,Hypermarket,5.48,12.82,147.3734,3.3,28,11.5,Medium,Average,Food,Wallet,Returned,0,4,Nagpur
157999,Kavya Nair,9498184409,kavya.nair3@hotmail.com,2026-04-11,Low Fat,NCI17,Health and Hygiene,2000,OUT013,Tier 3,High,Neighborhood Supermarket,14.33,8.64,96.341,3.2,26,11.15,Medium,Average,Non-Consumable,Cash on Delivery,Delivered,0,2,Indore
724430,Anika Nair,9386547192,anika.nair3@hotmail.com,2026-05-21,Low Fat,FDA44,Fruits and Vegetables,2020,OUT017,Tier 2,Medium,Neighborhood Supermarket,5.35,19.7,55.393,3.2,6,2.81,Medium,Average,Food,Cash on Delivery,Delivered,5,1,Lucknow
85529,Ira Mehta,9705487487,ira.mehta1@outlook.com,2026-03-01,Low Fat,NCF42,Household,2017,OUT035,Tier 2,Small,Neighborhood Supermarket,16.74,17.35,176.0712,3.2,9,10.15,High,Average,Non-Consumable,Wallet,Delivered,0,4,Jaipur
328762,Divya Agarwal,9056623005,divya.agarwal3@outlook.com,2026-03-02,Regular,FDX35,Breads,2000,OUT013,Tier 3,High,Neighborhood Supermarket,7.98,5.04,226.3036,3.2,26,44.9,Medium,Average,Food,Wallet,Delivered,20,3,Indore
810411,Pooja Kapoor,9609446150,pooja.kapoor2@gmail.com,2026-05-11,Low Fat,NCC43,Household,2020,OUT017,Tier 2,Medium,Neighborhood Supermarket,9.33,7.39,250.9066,3.2,6,33.95,Medium,Average,Non-Consumable,UPI,Cancelled,0,3,Lucknow
368089,Arjun Rao,9123506656,arjun.rao2@gmail.com,2026-06-29,Low Fat,FDU25,Canned,2012,OUT049,Tier 1,Medium,Neighborhood Supermarket,2.67,12.35,59.2246,3.2,14,4.8,Low,Average,Food,Cash on Delivery,Delivered,10,2,Delhi
785455,Rahul Chopra,9605059085,rahul.chopra1@outlook.com,2026-07-24,Low Fat,NCR18,Household,2012,OUT049,Tier 1,Medium,Neighborhood Supermarket,2.05,15.85,42.5112,3.2,14,2.68,Low,Average,Non-Consumable,Wallet,Cancelled,10,5,Bangalore
390269,Aadhya Joshi,9576578937,aadhya.joshi2@gmail.com,2026-06-06,Low Fat,NCF30,Household,2012,OUT049,Tier 1,Medium,Neighborhood Supermarket,12.64,17.0,125.2362,3.2,14,7.37,Medium,Average,Non-Consumable,UPI,Delivered,10,4,Mumbai
543627,Priya Bhatt,9939194743,priya.bhatt3@hotmail.com,2026-04-12,Low Fat,DRF60,Soft Drinks,2012,OUT049,Tier 1,Medium,Neighborhood Supermarket,5.22,10.8,239.9564,3.2,14,22.22,Medium,Average,Drinks,Card,Delivered,0,4,Bangalore
